panoID,filename,elevation,sun_x,confidence
1257_yGo5-ueq77kxxHSOcsD3cw_39.79747864_-81.27627592,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1257_yGo5-ueq77kxxHSOcsD3cw_39.79747864_-81.27627592.jpg,35.6398,233.33,0.075638
2717_ogiEgI2ZlHmMKVAaqQisiw_43.17925740_-107.25774451,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/2717_ogiEgI2ZlHmMKVAaqQisiw_43.17925740_-107.25774451.jpg,45.8281,214.9,0.037201
243_E_2IM5LZYgAhRPevXZ8niA_-20.85004989_-41.11687140,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/243_E_2IM5LZYgAhRPevXZ8niA_-20.85004989_-41.11687140.jpg,51.2843,139.74,0.016357
655_Ccu551nHxkgzDIpR4WUSDw_32.68448020_-82.05915492,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/655_Ccu551nHxkgzDIpR4WUSDw_32.68448020_-82.05915492.jpg,60.4054,226.91,0.071899
2282_aQ5Tw3gmPBzOl7LQ7YD0cg_40.32980628_-75.99441892,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/2282_aQ5Tw3gmPBzOl7LQ7YD0cg_40.32980628_-75.99441892.jpg,42.757,373.59,0.194778
885_gQliy58qyitftU4qBK1Ykg_46.35877837_-72.42565495,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/885_gQliy58qyitftU4qBK1Ykg_46.35877837_-72.42565495.jpg,71.7611,376.53,0.051193
2745_4APOvN0ALWbXrtSa9CcZkg_32.00996586_-80.85236076,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/2745_4APOvN0ALWbXrtSa9CcZkg_32.00996586_-80.85236076.jpg,45.3517,140.84,0.185608
2050_GECE2pmdPTPKxCi7fYKPTw_31.93517286_-82.93915401,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/2050_GECE2pmdPTPKxCi7fYKPTw_31.93517286_-82.93915401.jpg,70.8821,459.17,0.036011
2874_arCq_tVkvBedGwZ8d2g8Sw_56.29364224_9.36056095,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/2874_arCq_tVkvBedGwZ8d2g8Sw_56.29364224_9.36056095.jpg,44.7055,254.46,0.053467
2232_uVhcO7H8eMv-oIwowRokHQ_44.66899367_-63.60073919,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/2232_uVhcO7H8eMv-oIwowRokHQ_44.66899367_-63.60073919.jpg,40.7819,276.84,0.032028
2923_YjrSdmRgXsV1AM8sPcK2Qg_48.50458224_-4.25536795,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/2923_YjrSdmRgXsV1AM8sPcK2Qg_48.50458224_-4.25536795.jpg,62.6098,443.15,0.011078
431_v48PgsZGodMrqrD8kG5lgQ_35.97807931_-97.02982507,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/431_v48PgsZGodMrqrD8kG5lgQ_35.97807931_-97.02982507.jpg,70.2292,469.14,0.057343
1641_vEPOpVt3h4SWytqo3Z0g7A_56.31712005_10.81070890,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1641_vEPOpVt3h4SWytqo3Z0g7A_56.31712005_10.81070890.jpg,26.3219,330.54,0.036316
1968_j0MjwYML5v6uWmF1NNz9ig_42.32156504_-103.07296603,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1968_j0MjwYML5v6uWmF1NNz9ig_42.32156504_-103.07296603.jpg,24.2741,200.59,0.035446
295_0em4COBFkobO0qhacGrrYw_-3.44634696_-52.88923690,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/295_0em4COBFkobO0qhacGrrYw_-3.44634696_-52.88923690.jpg,81.8079,212.93,0.115707
797_ckQkTTmK4--Y7tS-eXiIoQ_44.95756949_-93.17837501,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/797_ckQkTTmK4--Y7tS-eXiIoQ_44.95756949_-93.17837501.jpg,27.1261,182.29,0.110504
1252_mG2xd6aOnKDDVl0tSJOz5A_38.42656026_20.55153475,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1252_mG2xd6aOnKDDVl0tSJOz5A_38.42656026_20.55153475.jpg,21.2959,260.35,0.023056
762_mWweWzoKl6XXdbHA8bE8bQ_54.74747441_-2.70430130,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/762_mWweWzoKl6XXdbHA8bE8bQ_54.74747441_-2.70430130.jpg,49.6385,113.92,0.027557
40_O1VahJ2rqRwFWRaY0hchKQ_28.18253348_-81.59670560,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/40_O1VahJ2rqRwFWRaY0hchKQ_28.18253348_-81.59670560.jpg,49.2531,473.59,0.053787
254_vwNlt0v1xu4TQBE7xtC2RQ_16.94323262_102.37848787,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/254_vwNlt0v1xu4TQBE7xtC2RQ_16.94323262_102.37848787.jpg,60.5529,348.61,0.039764
80_EtfvrxTt5x2oufXJNKkyDg_38.74159503_-9.23208258,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/80_EtfvrxTt5x2oufXJNKkyDg_38.74159503_-9.23208258.jpg,37.6256,210.91,0.018524
693_dLQVdqRZDAEDaMQotI5VKA_39.73972774_-84.17345164,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/693_dLQVdqRZDAEDaMQotI5VKA_39.73972774_-84.17345164.jpg,65.2972,366.57,0.28064
2690_9EsYcX63i-myDcgvbRn4VA_35.64709846_-88.16733954,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/2690_9EsYcX63i-myDcgvbRn4VA_35.64709846_-88.16733954.jpg,70.3185,133.31,0.049759
1181_t1xb74ddMK3vyU9QMe8j2g_40.24802067_15.88844110,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1181_t1xb74ddMK3vyU9QMe8j2g_40.24802067_15.88844110.jpg,22.3183,411.64,0.040863
613_ut_Zjrbj3PN0ofoEVkXEfw_50.83323013_5.36717488,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/613_ut_Zjrbj3PN0ofoEVkXEfw_50.83323013_5.36717488.jpg,43.2533,338.31,0.01683
1162_IQtyDV8ARkZ8Jkhb87N2Tg_50.82049607_6.97914478,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1162_IQtyDV8ARkZ8Jkhb87N2Tg_50.82049607_6.97914478.jpg,34.5838,321.64,0.021515
127_azxIsgMFiMc03kfRLEJyGg_6.90741483_3.20862067,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/127_azxIsgMFiMc03kfRLEJyGg_6.90741483_3.20862067.jpg,59.1067,266.97,0.037613
947_ItOXJ8vnc7O8otqcBkXk6Q_51.19430963_14.99927477,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/947_ItOXJ8vnc7O8otqcBkXk6Q_51.19430963_14.99927477.jpg,57.1245,384.09,0.016693
1848_CM63yD4OADgfYdODwj7RKg_38.26290882_36.22052295,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1848_CM63yD4OADgfYdODwj7RKg_38.26290882_36.22052295.jpg,30.546,78.11,0.03389
2340_xFGg4sx9csuLS5nUhY6FpQ_-37.25297423_-73.23541893,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/2340_xFGg4sx9csuLS5nUhY6FpQ_-37.25297423_-73.23541893.jpg,65.3773,91.05,0.01886
1022_7nh2J-tKCkoPI0qTRdnvlQ_40.05348857_20.60172104,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1022_7nh2J-tKCkoPI0qTRdnvlQ_40.05348857_20.60172104.jpg,42.1232,57.47,0.070251
870_TIfRG6fNjAgQ7QmtZsxaYQ_58.08340976_13.51634610,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/870_TIfRG6fNjAgQ7QmtZsxaYQ_58.08340976_13.51634610.jpg,35.164,440.13,0.04895
1738_wx5CgpV65H5Nw1JvGeZ3GA_-38.85682234_-60.07333704,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1738_wx5CgpV65H5Nw1JvGeZ3GA_-38.85682234_-60.07333704.jpg,67.0815,212.48,0.012085
1310_lexqIHnlt-tjo00sddRHeg_-32.62348643_-58.70329502,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1310_lexqIHnlt-tjo00sddRHeg_-32.62348643_-58.70329502.jpg,30.0005,175.59,0.01503
51_ebyx3v7hld11Tozns_ZBbw_-37.66676458_141.51645037,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/51_ebyx3v7hld11Tozns_ZBbw_-37.66676458_141.51645037.jpg,17.6957,186.64,0.063293
834_4b6Kfcr8HYuGrIplvh2kaQ_49.15736912_-0.30928933,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/834_4b6Kfcr8HYuGrIplvh2kaQ_49.15736912_-0.30928933.jpg,54.5727,459.77,0.066086
940_qnuEfPu4s9CAkF04dSXe6g_-36.80834505_174.63977653,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/940_qnuEfPu4s9CAkF04dSXe6g_-36.80834505_174.63977653.jpg,31.5665,367.87,0.068924
2391_bXPnk1JDjRP_xN0aC_a1cg_46.46713227_26.91693734,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/2391_bXPnk1JDjRP_xN0aC_a1cg_46.46713227_26.91693734.jpg,30.1609,176.74,0.027344
691_LORLvVjc03CAqSBGr4ff-Q_50.92204529_20.54125280,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/691_LORLvVjc03CAqSBGr4ff-Q_50.92204529_20.54125280.jpg,25.8892,173.57,0.013931
110_SLwRon_0lmXZ25vlbMvKdg_-37.00852895_175.28979766,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/110_SLwRon_0lmXZ25vlbMvKdg_-37.00852895_175.28979766.jpg,73.8018,373.3,0.011963
323_r6QNeQDC3LRA7ehEC-vooQ_41.54314435_-83.66655391,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/323_r6QNeQDC3LRA7ehEC-vooQ_41.54314435_-83.66655391.jpg,59.736,330.36,0.018341
1316_zif6RRtNfpbKiR434aGIJg_40.21211206_-8.42463189,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1316_zif6RRtNfpbKiR434aGIJg_40.21211206_-8.42463189.jpg,26.9359,412.06,0.019714
302_utOLz3VMasppxLl495J9_Q_21.96613854_70.50046687,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/302_utOLz3VMasppxLl495J9_Q_21.96613854_70.50046687.jpg,26.5507,160.08,0.09285
512_XC2fgHALtI9gt-aHh1oJUQ_42.86319464_-93.54851694,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/512_XC2fgHALtI9gt-aHh1oJUQ_42.86319464_-93.54851694.jpg,44.7208,424.08,0.034698
60_-aDU1oYaTCRFqVPbvYwrtw_38.75043104_21.64755674,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/60_-aDU1oYaTCRFqVPbvYwrtw_38.75043104_21.64755674.jpg,44.0056,155.42,0.02301
90_JbdLV5iUYI1h5w5B7KRJpQ_44.90688814_10.48410314,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/90_JbdLV5iUYI1h5w5B7KRJpQ_44.90688814_10.48410314.jpg,62.3336,48.85,0.023956
1724_JkQcrjOpTO9-9bWxrE7Jtw_61.87500184_9.09675728,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1724_JkQcrjOpTO9-9bWxrE7Jtw_61.87500184_9.09675728.jpg,51.1651,442.33,0.019882
1434_MIR9RN-u4tEaU-IuBsrSrw_45.45452645_-62.62348882,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1434_MIR9RN-u4tEaU-IuBsrSrw_45.45452645_-62.62348882.jpg,51.2402,34.23,0.081589
2347_RQaTiwPvFRgtOCy9yIKVDA_40.05770685_-106.39116918,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/2347_RQaTiwPvFRgtOCy9yIKVDA_40.05770685_-106.39116918.jpg,79.0547,253.43,0.044662
1018_K_CnadLQtLytSj1_0ItWfw_25.39149086_75.66815178,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1018_K_CnadLQtLytSj1_0ItWfw_25.39149086_75.66815178.jpg,38.4642,262.91,0.038589
1048_YhwNHawJNg4ZjhyBR0Bibw_44.60011733_-75.69962255,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1048_YhwNHawJNg4ZjhyBR0Bibw_44.60011733_-75.69962255.jpg,62.1788,27.88,0.031021
1536_WmAXFevOTsJu8f4bkTVwcg_65.45038301_17.45847303,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1536_WmAXFevOTsJu8f4bkTVwcg_65.45038301_17.45847303.jpg,30.2179,373.94,0.053101
1230_NRdxQMlI5VCJ0tUeFbMTVQ_-33.38148803_148.00127797,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1230_NRdxQMlI5VCJ0tUeFbMTVQ_-33.38148803_148.00127797.jpg,62.6551,476.86,0.037491
1462_9gcr4y5JikJL0FyPfyurFg_-10.04515954_-39.61226474,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1462_9gcr4y5JikJL0FyPfyurFg_-10.04515954_-39.61226474.jpg,88.3034,204.9,0.014175
559_ZgXhrpPUKVPmqmM8OXKTQQ_42.06666920_25.63333216,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/559_ZgXhrpPUKVPmqmM8OXKTQQ_42.06666920_25.63333216.jpg,21.2193,269.32,0.047791
947__VOD4xtVQ00rI_J8z0esXQ_59.41647523_5.27245733,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/947__VOD4xtVQ00rI_J8z0esXQ_59.41647523_5.27245733.jpg,51.5447,303.13,0.112106
3278_6cRlzDVbtQKSnw7hrR7h9g_40.92225923_32.46689387,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/3278_6cRlzDVbtQKSnw7hrR7h9g_40.92225923_32.46689387.jpg,37.9731,241.82,0.024506
1502_KY5x9PIX1H-QkT49zYrRWQ_24.58059789_121.86737544,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1502_KY5x9PIX1H-QkT49zYrRWQ_24.58059789_121.86737544.jpg,37.6013,470.23,0.012421
1009_1CKjtZPvexWN1Qp-Fgm0Vg_-6.27612255_-35.49859678,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1009_1CKjtZPvexWN1Qp-Fgm0Vg_-6.27612255_-35.49859678.jpg,20.1462,97.21,0.033386
1259_JkrasEMY_Z4PrfIdYXMRIw_31.69633045_-109.68722963,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1259_JkrasEMY_Z4PrfIdYXMRIw_31.69633045_-109.68722963.jpg,54.3775,122.03,0.097076
845_rKVxH2dfdBZSpGToc9bsFA_52.97829615_13.33223205,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/845_rKVxH2dfdBZSpGToc9bsFA_52.97829615_13.33223205.jpg,39.399,446.67,0.019119
128_6FByUgu9EM4LcWFG_akPJA_53.54426495_9.91515268,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/128_6FByUgu9EM4LcWFG_akPJA_53.54426495_9.91515268.jpg,46.412,31.16,0.029221
347_Vj1G2iLrl53YIwlAzR5CXA_31.34443258_-109.54533330,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/347_Vj1G2iLrl53YIwlAzR5CXA_31.34443258_-109.54533330.jpg,22.5245,30.79,0.0495
2688_5-C5KnOdpQcQSAeNZAOTZQ_36.82092991_-81.70076286,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/2688_5-C5KnOdpQcQSAeNZAOTZQ_36.82092991_-81.70076286.jpg,38.3916,488.11,0.044098
1431_gK0A7YAt96-IhGdQogd4Nw_39.64591306_-0.59082521,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1431_gK0A7YAt96-IhGdQogd4Nw_39.64591306_-0.59082521.jpg,55.4584,90.45,0.041473
2979_HZDFZKqOLE6jDWME-9jq7w_20.17634270_85.80034372,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/2979_HZDFZKqOLE6jDWME-9jq7w_20.17634270_85.80034372.jpg,71.1237,368.71,0.128342
277_Kh9_fk2A4kCjV0zAVFKphg_28.42708021_75.65651411,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/277_Kh9_fk2A4kCjV0zAVFKphg_28.42708021_75.65651411.jpg,60.1235,381.63,0.080811
2254_CtBpqYawuNE4s4D0CvqSdA_50.08285363_-96.65827444,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/2254_CtBpqYawuNE4s4D0CvqSdA_50.08285363_-96.65827444.jpg,32.8913,154.64,0.058945
1710_DsJn7euCuxA6kxmaeUviXw_40.15993880_39.89198691,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1710_DsJn7euCuxA6kxmaeUviXw_40.15993880_39.89198691.jpg,68.6087,227.01,0.015976
213_lcu1DuFJ3Cd5UhNKd7X4lA_38.90102802_22.49024386,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/213_lcu1DuFJ3Cd5UhNKd7X4lA_38.90102802_22.49024386.jpg,74.042,101.36,0.015671
1210_-P3oRixrz-xgCi53FLBt4w_42.24555755_18.90480901,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1210_-P3oRixrz-xgCi53FLBt4w_42.24555755_18.90480901.jpg,68.4613,275.04,0.02356
1306_RUV31mTRsiNo5WdxUCHE7A_52.54384632_107.10906294,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1306_RUV31mTRsiNo5WdxUCHE7A_52.54384632_107.10906294.jpg,25.2683,25.54,0.027206
290_1pecYKUqcayT3SSylBzOww_53.51306658_-113.23985423,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/290_1pecYKUqcayT3SSylBzOww_53.51306658_-113.23985423.jpg,47.1911,495.92,0.013794
1652_ItL4vNGhf2HDMhCRXy3dug_48.37621043_-2.36934282,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1652_ItL4vNGhf2HDMhCRXy3dug_48.37621043_-2.36934282.jpg,75.2645,369.88,0.019226
608_NPZsha3JT4zyygWPxswl1Q_57.34207676_13.02910437,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/608_NPZsha3JT4zyygWPxswl1Q_57.34207676_13.02910437.jpg,40.0125,477.84,0.027756
1211_pa3IO2QP8tboXCvHb-XExw_13.12682489_77.07273565,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1211_pa3IO2QP8tboXCvHb-XExw_13.12682489_77.07273565.jpg,72.4312,248.23,0.251892
155_jyhj9HZQZClxgylrzoK42A_51.38781031_12.24984613,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/155_jyhj9HZQZClxgylrzoK42A_51.38781031_12.24984613.jpg,41.8812,56.29,0.013
1519_yGzaPa1eTB0kirbupk08tg_42.73235737_-0.31131985,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/1519_yGzaPa1eTB0kirbupk08tg_42.73235737_-0.31131985.jpg,51.5682,65.91,0.01738
3308_2zHf99yqJ7UcZmk_fUz5vA_46.99936488_-1.23736741,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/3308_2zHf99yqJ7UcZmk_fUz5vA_46.99936488_-1.23736741.jpg,24.6705,23.36,0.032272
2164_n-4yjass2pHGvYbrKjbRLw_-29.13401045_31.39733035,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/2164_n-4yjass2pHGvYbrKjbRLw_-29.13401045_31.39733035.jpg,72.3703,357.08,0.030014
575_Mjj1ES8xsg2bnLLWZrKhLQ_19.41547971_79.98933448,/home/alex/Desktop/school/comp-vis/dataset/datasets--everettshen--StreetView360AtoZ/snapshots/f0b9ffb20c4dc68d4422db97b7da7b577970650e/data/575_Mjj1ES8xsg2bnLLWZrKhLQ_19.41547971_79.98933448.jpg,40.3839,317.36,0.15303
